fid,x,y
"1609",126.3000999996,33.2868100000
"1610",126.5808000000,33.5208100000
"1611",126.6070955807,33.4987156234
"1612",126.5078999998,33.5125299999
"1613",126.5627799997,33.2577800000
"1614",126.6946579996,33.5154679997
"1615",126.4600000002,33.4492299997
"1616",126.5363847427,33.4905193509
"1617",126.8012446013,33.3126902622
"1618",126.3485457121,33.2633143285
"1619",126.6894010004,33.2765039997
"1620",126.4815999999,33.4494499998
"1621",126.2758028309,33.2432529184
"1622",126.7504707661,33.5551714255
"1623",126.7629251346,33.5542213684
"1624",126.6402278119,33.4688829621
"1625",126.5527000002,33.5022699996
"1626",126.5314999998,33.4969399998
"1627",126.2395000002,33.3931599998
"1628",126.7533029999,33.5554999998
"1629",126.5293000002,33.5097200001
"1630",126.7354690741,33.3169582017
"1631",126.7535050860,33.5556310955
"1632",126.7528299997,33.5553569996
"1633",126.6149269964,33.2963548121
"1634",126.4354568883,33.2537364464
"1635",126.4307000005,33.4857400003
"1636",126.7906680228,33.5522610991
"1637",126.9225946775,33.4364703597
"1638",126.5418986004,33.4773075018
"1639",126.1829695844,33.3425175250
"1640",126.5174999998,33.4693699998
"1641",126.5333192549,33.5164228480
"1642",126.5333192549,33.5164228480
"1643",126.5455000004,33.5046500004
"1644",126.6674845845,33.5414278705
"1645",126.6400062909,33.5225283032
"1646",126.3886998251,33.2448587585
"1647",126.3806255335,33.4353525526
"1648",126.4246601604,33.2641830976
"1649",126.4246601604,33.2641830976
"1650",126.4698000004,33.4917800004
"1651",126.4698000004,33.4917800004
"1652",126.7451573638,33.5570170720
"1653",126.5293000003,33.4991599999
"1654",126.8940210000,33.4507300001
"1655",126.8942942497,33.4507330761
"1656",126.4763156616,33.4641466709
"1657",126.4374607838,33.4923724883
"1658",126.4374607838,33.4923724883
"1659",126.4799736451,33.4845608024
"1660",126.2777000004,33.2607300003
"1661",126.7088331699,33.2970042164
"1662",126.2443954742,33.3962602436
"1663",126.3296092045,33.2550238546
"1664",126.2856750000,33.4239179997
"1665",126.3049000001,33.4496700001
"1666",126.6516089284,33.2909083964
"1667",126.6879719641,33.5433636255
"1668",126.4987030003,33.4835013997
"1669",126.2973224071,33.2341471554
"1670",126.2784970685,33.2731877222
"1671",126.8418787488,33.3225186752
"1672",126.8952440093,33.4571371202
"1673",126.6443000002,33.5401499996
"1674",126.4626000005,33.4724005998
"1675",126.2278196413,33.2455119468
"1676",126.7669480351,33.3077253544
"1677",126.3692000001,33.4724399997
"1678",126.5487211830,33.4659650987
"1679",126.6113335310,33.2647379572
"1680",126.5595659997,33.5231129997
"1681",126.4689603994,33.4810122286
"1682",126.2458000003,33.3979099999
"1683",126.5419417737,33.4723537481
"1684",126.1828249534,33.3488930708
"1685",126.5313058504,33.2649447797
"1686",126.4777899187,33.4917618266
"1687",126.4706688477,33.4924545080
"1688",126.5655680004,33.4747949996
"1689",126.3985000003,33.4403199999
"1690",126.4581979998,33.4888992003
"1691",126.6177670004,33.5205190000
"1692",126.2503824755,33.3397583855
"1693",126.5453133477,33.4982401450
"1694",126.7982020003,33.3035011003
"1695",126.3366999996,33.4671899999
"1696",126.8275000001,33.5524699999
"1697",126.3654147462,33.2656356823
"1698",126.3650680004,33.2830920003
"1699",126.7616160902,33.3085625008
"1700",126.4185721494,33.4875879395
"1701",126.5882070158,33.2654486553
"1702",126.6069999996,33.2881099997
"1703",126.4354580793,33.2369271175
"1704",126.8565000002,33.3718800004
"1705",126.5251000003,33.5005599999
"1706",126.6622249144,33.5360642158
"1707",126.5370000001,33.5167600001
"1708",126.5370789587,33.5167668470
"1709",126.5717539301,33.4714911113
"1710",126.8775183218,33.4391439221
"1711",126.8568753096,33.3552403020
"1712",126.4144589115,33.4840301108
"1713",126.3688474941,33.2533172254
"1714",126.4275563217,33.4332061322
"1715",126.2645999999,33.4254500003
"1716",126.6604128992,33.5426123048
"1717",126.5751142170,33.5202604949
"1718",126.5751142170,33.5202604949
"1719",126.6330000003,33.5277800003
"1720",126.5073830304,33.4919134763
"1721",126.5473000001,33.2411999998
"1722",126.6370440001,33.5361209997
"1723",126.6260147869,33.5337307924
"1724",126.4909000005,33.4855299997
"1725",126.4626347973,33.4728379068
"1726",126.4133480002,33.2449080003
"1727",126.4599540004,33.4940960000
"1728",126.4472343961,33.4798125154
"1729",126.9694999996,33.4977100002
"1730",126.4881552534,33.5182532024
"1731",126.3662000000,33.4617099996
"1732",126.5859272813,33.4762195573
"1733",126.5971000000,33.2903800000
"1734",126.1635248033,33.3341002135
"1735",126.5369999997,33.4863400000
"1736",126.5519559996,33.5077739997
"1737",126.4242728857,33.2506925076
"1738",126.5597306669,33.2624501859
"1739",126.5015617613,33.4568059934
"1740",126.6383559025,33.5160610462
"1741",126.4729070891,33.4768325241
"1742",126.6384999997,33.5451300004
"1743",126.5938030003,33.2442016002
"1744",126.7814109997,33.5319149996
"1745",126.4570000001,33.4877100003
"1746",126.7541407899,33.3198539912
"1747",126.6698000000,33.5433299997
"1748",126.3282004994,33.4632910421
"1749",126.4271000004,33.4324899996
"1750",126.7435979995,33.5537986002
"1751",126.5632999998,33.2644700003
"1752",126.8202919995,33.3430980002
"1753",126.5415000004,33.5136999997
"1754",126.4686999998,33.4889500001
"1755",126.4686999998,33.4889500001
"1756",126.3875990005,33.2647240003
"1757",126.8937999995,33.4151800004
"1758",126.9212999997,33.4384799999
"1759",126.1813998832,33.3582422690
"1760",126.5866236325,33.2754013460
"1761",126.4266867073,33.4631867010
"1762",126.6029204038,33.2607880207
"1763",126.1707937444,33.3193236285
"1764",126.6192487146,33.2783423421
"1765",126.4271815509,33.4324893458
"1766",126.5565999995,33.2544600000
"1767",126.4002370004,33.4380909998
"1768",126.4339999996,33.4879300000
"1769",126.4842730216,33.4737820114
"1770",126.6161000005,33.2642499997
"1771",126.5759531987,33.4666119380
"1772",126.4696000001,33.4867399997
"1773",126.5521999995,33.4779014003
"1774",126.6716999996,33.5427900004
"1775",126.5022679997,33.2623210001
"1776",126.2497969997,33.2238579999
"1777",126.5090999998,33.2483399999
"1778",126.2410284493,33.2324624698
"1779",126.5465475176,33.4988058195
"1780",126.3338000003,33.2494500003
"1781",126.6580823761,33.4618494191
"1782",126.3336812394,33.2494298450
"1783",126.5708999995,33.2448699998
"1784",126.5708999995,33.2448699998
"1785",126.5224914351,33.2452085172
"1786",126.2341554967,33.3507245651
"1787",126.5491999999,33.4971500004
"1788",126.3139875978,33.3828873970
"1789",126.5105956565,33.4957627518
"1790",126.8163610617,33.3232872878
"1791",126.6419999999,33.2662400000
"1792",126.7984139818,33.5549816214
"1793",126.8308567744,33.3243350949
"1794",126.4717999998,33.4778699999
"1795",126.5265931340,33.2550630366
"1796",126.4825999996,33.4802699997
"1797",126.8029014040,33.3883244627
"1798",126.8029014040,33.3883244627
"1799",126.8513000001,33.4503199997
"1800",126.5289474579,33.4988768412
"1801",126.5438000002,33.5000799996
"1802",126.5736952460,33.4356769126
"1803",126.8783000004,33.4563899997
"1804",126.5335293953,33.4834716002
"1805",126.5303953331,33.4851547626
"1806",126.2327380000,33.2375259996
"1807",126.5530550005,33.2544400003
"1808",126.4619000000,33.4934500001
"1809",126.4619000000,33.4934500001
"1810",126.6055980005,33.4977989001
"1811",126.5504143492,33.4490074734
"1812",126.5043260746,33.2419851768
"1813",126.8392830001,33.5361960004
"1814",126.5141053525,33.4907915683
"1815",126.8335349422,33.3256677127
"1816",126.4109314913,33.2656340759
"1817",126.4109314913,33.2656340759
"1818",126.5604867577,33.2523983444
"1819",126.5604867577,33.2523983444
"1820",126.5428701153,33.5021685926
"1821",126.4108483373,33.2655506428
"1822",126.8984845242,33.4731443661
"1823",126.5757591995,33.2593542608
"1824",126.8984845242,33.4731443661
"1825",126.7737999999,33.3411400000
"1826",126.2075239954,33.2605537059
"1827",126.5043709996,33.2516559998
"1828",126.2324919469,33.3096078801
"1829",126.2470650415,33.2240934204
"1830",126.9336012866,33.4641499900
"1831",126.6641392256,33.3018719694
"1832",126.5943999996,33.2971399996
"1833",126.2351850003,33.2405730004
"1834",126.4198279995,33.4665329999
"1835",126.2629000004,33.4048000004
"1836",126.5489140883,33.4989853097
"1837",126.3339000002,33.4428200003
"1838",126.5480000003,33.4978800004
"1839",126.4297020000,33.2459983003
"1840",126.5129000001,33.5073599997
"1841",126.7150000000,33.4876200004
"1842",126.7744841140,33.5048599507
"1843",126.4881573031,33.4869324298
"1844",126.6521059991,33.5442120199
"1845",126.2725999995,33.2712200002
"1846",126.5144673764,33.2373935083
"1847",126.2291549995,33.2572139996
"1848",126.5510444266,33.4906014583
"1849",126.5204201988,33.4644657858
"1850",126.5017999996,33.2603099996
"1851",126.2693266047,33.4271733601
"1852",126.2485000000,33.2266400004
"1853",126.5262000001,33.5048100002
"1854",126.5348999999,33.5058799997
"1855",126.6685000002,33.5439499997
"1856",126.5158000001,33.5015000000
"1857",126.5177315263,33.5003140179
"1858",126.4143453485,33.4190103044
"1859",126.5863233706,33.5202801345
"1860",126.5863340004,33.5208282001
"1861",126.7938900002,33.5583340001
"1862",126.4763368955,33.2503462244
"1863",126.2638701659,33.3732877196
"1864",126.9058915041,33.3965494950
"1865",126.5196999999,33.2549500004
"1866",126.6319054159,33.4182624245
"1867",126.5438749996,33.2396939999
"1868",126.4309350840,33.4848698755
"1869",126.9536000001,33.5047400002
"1870",126.2777795788,33.4233249471
"1871",126.4335999999,33.2351100000
"1872",126.3469579995,33.4660399996
"1873",126.5137999999,33.2563200001
"1874",126.5414815307,33.4949206025
"1875",126.3249823115,33.4622037397
"1876",126.4368999999,33.4582199997
"1877",126.5628147480,33.5091207212
"1878",126.5608692158,33.5081979123
"1879",126.5608692158,33.5081979123
"1880",126.4267000001,33.2550000004
"1881",126.5147349998,33.4882490003
"1882",126.8006325089,33.5516942136
"1883",126.6391999999,33.5399699997
"1884",126.5247299996,33.5094450003
"1885",126.5301733571,33.4908744463
"1886",126.3402060419,33.2503456922
"1887",126.4738999998,33.4824200004
"1888",126.2912000005,33.3029400000
"1889",126.5299553175,33.2545541085
"1890",126.8336288906,33.3244390092
"1891",126.4460999997,33.4554599999
"1892",126.5315090005,33.4989480001
"1893",126.5533380004,33.2515810001
"1894",126.5222320005,33.2486113998
"1895",126.2381023285,33.3934420779
"1896",126.8874176467,33.5186281402
"1897",126.2914669058,33.2307310790
"1898",126.8438999996,33.3262900003
"1899",126.4434529999,33.4924220000
"1900",126.3456770376,33.4661364296
"1901",126.3730372244,33.2380472193
"1902",126.5389000005,33.4836000003
"1903",126.4289000000,33.4916300000
"1904",126.6983577139,33.2800520277
"1905",126.8127305389,33.3077779910
"1906",126.5654289998,33.4743994998
"1907",126.4727000002,33.4804800002
"1908",126.6546999998,33.2734300003
"1909",126.9354000005,33.4619300001
"1910",126.2847005545,33.2858604221
"1911",126.5765180065,33.5277153309
"1912",126.3048999996,33.4309300000
"1913",126.5315000005,33.5138099997
"1914",126.6551525621,33.5226209852
"1915",126.8421999999,33.3257299997
"1916",126.6033299999,33.2608340001
"1917",126.5925165751,33.5267533570
"1918",126.5925165751,33.5267533570
"1919",126.5614687243,33.5070814295
"1920",126.4490688235,33.4974129511
"1921",126.2774254971,33.3940115870
"1922",126.6234366459,33.2583969708
"1923",126.7123819998,33.2752379998
"1924",126.8393999995,33.3258700003
"1925",126.4872432405,33.4788997882
"1926",126.5638456849,33.5009283300
"1927",126.5320000005,33.4983600002
"1928",126.5320000005,33.4983600002
"1929",126.4119325365,33.2659358981
"1930",126.4650578193,33.4860058591
"1931",126.5116067450,33.4912417387
"1932",126.2320461642,33.3256560146
"1933",126.8783000000,33.3822799997
"1934",126.3407366437,33.3525873167
"1935",126.5991505232,33.4891712085
"1936",126.3841702941,33.2693716255
"1937",126.3841702941,33.2693716255
"1938",126.4844370004,33.4724019999
"1939",126.8141319998,33.3527984002
"1940",126.8141319998,33.3527984002
"1941",126.7976513146,33.3940688781
"1942",126.4344999999,33.2417300002
"1943",126.6630000003,33.2740300000
"1944",126.6999548946,33.4911546189
"1945",126.5803648038,33.5162938071
"1946",126.8393999995,33.3258700003
"1947",126.8422994723,33.3253548322
"1948",126.9535261128,33.5064843435
"1949",126.4661329996,33.2786102003
"1950",126.9204999995,33.4634499999
"1951",126.6670000003,33.5385599997
"1952",126.5151000001,33.4907200001
"1953",126.3246275604,33.4628689805
"1954",126.5251999995,33.4865099996
"1955",126.5154942783,33.5156925554
"1956",126.3252858719,33.9426178319
"1957",126.5154942783,33.5156925554
"1958",126.3526156435,33.2587545646
"1959",126.4510275069,33.4906700955
"1960",126.2374101858,33.2320803277
"1961",126.2473595056,33.2384082956
"1962",126.2209000001,33.2500100002
"1963",126.4771000003,33.4783600003
"1964",126.3175819995,33.3003439999
"1965",126.5101999996,33.4893100001
"1966",126.8406000004,33.3255599999
"1967",126.5345999998,33.4976599997
"1968",126.5292500137,33.5070970840
"1969",126.7096354395,33.3295181305
"1970",126.3208948137,33.4675366476
"1971",126.6195000005,33.5380399999
"1972",126.2300281557,33.3876730193
"1973",126.5226970002,33.4948997004
"1974",126.5441000005,33.4715300002
"1975",126.4601751272,33.4757250272
"1976",126.2300281557,33.3876730193
"1977",126.5108729995,33.4886670004
"1978",126.2722946591,33.4359231163
"1979",126.5407885082,33.4974928972
"1980",126.4122435345,33.4607661830
"1981",126.5405579996,33.4957989998
"1982",126.4276499224,33.4959831389
"1983",126.6683977836,33.5426489116
"1984",126.5177200000,33.5145569999
"1985",126.5572648213,33.4902752814
"1986",126.5848756711,33.2926686087
"1987",126.1903991468,33.2562425425
"1988",126.1901879996,33.2562269998
"1989",126.6069330000,33.2883491003
"1990",126.6451999998,33.5203999997
"1991",126.5481879999,33.4979689998
"1992",126.5599999997,33.5125300003
"1993",126.5599999997,33.5125300003
"1994",126.2597999999,33.2124500000
"1995",126.6519343400,33.5442201026
"1996",126.2393470005,33.3938239997
"1997",126.2028910001,33.3444069998
"1998",126.2503831140,33.2204346929
"1999",126.4892999999,33.4929700001
"2000",126.5292314363,33.4991180146
"2001",126.9541215442,33.5084243647
"2002",126.4551470005,33.3078650000
"2003",126.8732589469,33.5190094542
"2004",126.5209513096,33.5178079010
"2005",126.1677908235,33.2947835158
"2006",126.7718171924,33.5282049541
"2007",126.5230498697,33.2617343405
"2008",126.7792999995,33.5135099997
"2009",126.5851781722,33.4755623116
"2010",126.5890000001,33.5093299998
"2011",126.5890000001,33.5093299998
"2012",126.5877130000,33.2955909998
"2013",126.5423771551,33.5022842504
"2014",126.5448000003,33.5021899999
"2015",126.3375639109,33.4673177833
"2016",126.6403878207,33.5383293780
"2017",126.6640259044,33.2750175453
"2018",126.2399959374,33.3939725536
"2019",126.2717286336,33.2525428690
"2020",126.9452360001,33.5088806003
"2021",126.8500671903,33.5235534947
"2022",126.5936000002,33.5226099996
"2023",126.3692545314,33.3441931069
"2024",126.9118340000,33.4467010004
"2025",126.4833300000,33.4827770004
"2026",126.5650325571,33.2405036931
"2027",126.3533000002,33.4595100001
"2028",126.3530865271,33.4593967352
"2029",126.5475000000,33.5187299999
"2030",126.5251857134,33.5033118400
"2031",126.5378999995,33.5074100003
"2032",126.6273735482,33.5289835866
"2033",126.8277846664,33.3272498953
"2034",126.6210000002,33.5339000002
"2035",126.6198999998,33.2666899996
"2036",126.5991642176,33.2597652415
"2037",126.5991642176,33.2597652415
"2038",126.3488000005,33.3154899997
"2039",126.5126017842,33.2369095208
"2040",126.6602928734,33.5435966942
"2041",126.5375568340,33.4821842488
"2042",126.2554284476,33.2244451643
"2043",126.2766000002,33.3532000004
"2044",126.5885604657,33.5100474718
"2045",126.5885604657,33.5100474718
"2046",126.4818945358,33.4911226076
"2047",126.3488000005,33.3154899997
"2048",126.3161629199,33.3038061310
"2049",126.3371653987,33.4661810980
"2050",126.2693740581,33.2826774134
"2051",126.2998060409,33.3754810284
"2052",126.2526275083,33.2206240099
"2053",126.2551060158,33.2607217251
"2054",126.4375000000,33.4866100000
"2055",126.3192161761,33.2814226886
"2056",126.2109589999,33.2763759996
"2057",126.7601808732,33.5543597971
"2058",126.4321000005,33.2532899998
"2059",126.7565674006,33.5526866905
"2060",126.5116999998,33.4810600004
"2061",126.5116999998,33.4810600004
"2062",126.2648000004,33.4163399997
"2063",126.3569467457,33.2585932885
"2064",126.6729000004,33.5441799999
"2065",126.4554999996,33.4890300003
"2066",126.4554999996,33.4890300003
"2067",126.1992000000,33.3649899997
"2068",126.4659655903,33.4699305090
"2069",126.4473999996,33.4807599999
"2070",126.5194339999,33.5000399996
"2071",126.5194339999,33.5000399996
"2072",126.5610635517,33.5114664232
"2073",126.4827340000,33.4754599998
"2074",126.2667000001,33.2262799996
"2075",126.2638701659,33.3732877196
"2076",126.5826999999,33.5150399996
"2077",126.9064395943,33.4759077419
"2078",126.4803000002,33.4414099999
"2079",126.9579148878,33.5141374545
"2080",126.9571801544,33.5141855286
"2081",126.7092000002,33.2751099997
"2082",126.7492679999,33.2848299997
"2083",126.2667000005,33.2263000001
"2084",126.2667000001,33.2262799996
"2085",126.5301000002,33.4757600002
"2086",126.6029573129,33.4268144256
"2087",126.5190257413,33.5060090823
"2088",126.3165507932,33.3037038588
"2089",126.5187269048,33.5059840297
"2090",126.3193732635,33.3483795989
"2091",126.1728381755,33.3406953322
"2092",126.6705609647,33.5412839945
"2093",126.5106160374,33.4694472877
"2094",126.6016000001,33.4925200000
"2095",126.3163590005,33.4591839996
"2096",126.4595973101,33.2517448014
"2097",126.2411999995,33.3935400000
"2098",126.7515706246,33.3047493987
"2099",126.5728176328,33.5176043504
"2100",126.3500910000,33.4674559999
"2101",126.5715020005,33.5196989996
"2102",126.8279214050,33.5413694983
"2103",126.5755000004,33.5180000003
"2104",126.7508000004,33.5526400002
"2105",126.5596564796,33.5230934918
"2106",126.5182999999,33.5030500002
"2107",126.4996000000,33.4849600004
"2108",126.7965689560,33.5560219282
"2109",126.8597199999,33.5252720002
"2110",126.6896000002,33.5192799996
"2111",126.5096960001,33.2731017997
"2112",126.6583020002,33.2771987001
"2113",126.4835999999,33.4880559999
"2114",126.8569991905,33.5263959604
"2115",126.5763999998,33.4704300002
"2116",126.5136999999,33.4881499999
"2117",126.3390156249,33.3101562097
"2118",126.3604959998,33.3620986004
"2119",126.5748000002,33.5120699997
"2120",126.5274379997,33.5157250000
"2121",126.6630019995,33.2776985003
"2122",126.9181430290,33.4515920462
"2123",126.2535744862,33.4077468544
"2124",126.5294327732,33.4807373536
"2125",126.4774849501,33.4886831403
"2126",126.4774849501,33.4886831403
"2127",126.8276519999,33.3310280000
"2128",126.9196410002,33.4390140000
"2129",126.7467670553,33.2822325601
"2130",126.4241547034,33.4769219712
"2131",126.8272000001,33.5522200002
"2132",126.3960555512,33.2621313274
"2133",126.3173030005,33.3012339997
"2134",126.5871150125,33.5213563016
"2135",126.7772798784,33.4476483314
"2136",126.5016403873,33.4852418096
"2137",126.4021689586,33.2584214035
"2138",126.5733360005,33.5117659998
"2139",126.4338000005,33.4925000002
"2140",126.5246489224,33.5065379300
"2141",126.4603816963,33.4636256465
"2142",126.4307710002,33.2386639998
"2143",126.5488904171,33.5040051141
"2144",126.5199279999,33.5035050004
"2145",126.5384659806,33.4892060136
"2146",126.5075000003,33.4869300001
"2147",126.3758911192,33.4745239031
"2148",126.5141582554,33.4898735032
"2149",126.4804408136,33.4755333110
"2150",126.8657179996,33.3647599998
"2151",126.5616249116,33.5007790326
"2152",126.4473285417,33.4704580221
"2153",126.4473285417,33.4704580221
"2154",126.4473285417,33.4704580221
"2155",126.4473119425,33.4704291873
"2156",126.4473119425,33.4704291873
"2157",126.8555206572,33.5195822062
"2158",126.8555206572,33.5195822062
"2159",126.7812308057,33.4471679547
"2160",126.7812308057,33.4471679547
"2161",126.4295466755,33.4888898072
"2162",126.6089769995,33.3032299996
"2163",126.6963755243,33.2863941426
"2164",126.4296857954,33.4888909885
"2165",126.8390592116,33.3358521142
"2166",126.4295466755,33.4888898072
"2167",126.7932130003,33.3826770004
"2168",126.5171379998,33.2371289997
"2169",126.2273174078,33.3874586338
"2170",126.7197077032,33.4975093730
"2171",126.7767760004,33.5323120001
"2172",126.5713340005,33.4514617001
"2173",126.4362615554,33.4877348562
"2174",126.7926999999,33.5589299996
"2175",126.2400701811,33.3930493310
"2176",126.7326916693,33.5565582905
"2177",126.5324000002,33.4975900002
"2178",126.5340000003,33.4990299997
"2179",126.5469000000,33.4815800004
"2180",126.7465850004,33.4301089999
"2181",126.5730312463,33.2671637588
"2182",126.3202031301,33.4663223894
"2183",126.1846000000,33.3392900004
"2184",126.9144499997,33.4519459997
"2185",126.3326000004,33.2416700000
"2186",126.2644000000,33.4097900000
"2187",126.6320000001,33.5355300001
"2188",126.4783514486,33.4924534579
"2189",126.5024988390,33.4899384100
"2190",126.4273000000,33.4881700003
"2191",126.9301887614,33.4327521040
"2192",126.9301887614,33.4327521040
"2193",126.4703093294,33.4724809109
"2194",126.8545867790,33.3466435343
"2195",126.5886888719,33.5102054067
"2196",126.5886888719,33.5102054067
"2197",126.4681270942,33.4780563019
"2198",126.5334770435,33.5140574887
"2199",126.5335117031,33.5140370629
"2200",126.2770833206,33.3876830344
"2201",126.6402839998,33.5485979998
"2202",126.4261000001,33.2517700000
"2203",126.5298000004,33.2425300003
"2204",126.5634990003,33.5265007002
"2205",126.5483062834,33.5039789133
"2206",126.5283999998,33.5151100004
"2207",126.2824354172,33.2887272792
"2208",126.7366460699,33.5207882287
"2209",126.8546890005,33.5293399999
"2210",126.6637259771,33.2709912215
"2211",126.2653539998,33.3998429999
"2212",126.7834639830,33.4716193301
"2213",126.9194560036,33.4388743158
"2214",126.4992290005,33.5189895001
"2215",126.8372999996,33.5377000004
"2216",126.4697801481,33.4858842427
"2217",126.7386199995,33.5208319998
"2218",126.5909217670,33.2762389300
"2219",126.2819866140,33.2895350514
"2220",126.4162045388,33.4837073730
"2221",126.3270999997,33.4365000003
"2222",126.6939500003,33.5477189999
"2223",126.3914000002,33.4433900001
"2224",126.5945000004,33.4974999997
"2225",126.5935999997,33.4978299997
"2226",126.3782000002,33.4831800002
"2227",126.4938900000,33.4108350002
"2228",126.5757567762,33.4528959387
"2229",126.8393999995,33.3258700003
"2230",126.2567999997,33.2224399996
"2231",126.9471929999,33.5050820000
"2232",126.5931000005,33.5290799996
"2233",126.5931000005,33.5290799996
"2234",126.5746299998,33.4535597997
"2235",126.5871960001,33.2466011000
"2236",126.6772564872,33.4942596727
"2237",126.5176503247,33.5105875120
"2238",126.5846999996,33.5173200003
"2239",126.2673999995,33.4050700002
"2240",126.5176503247,33.5105875120
"2241",126.6773827838,33.4684082918
"2242",126.5603970000,33.2510340000
"2243",126.2720999999,33.3775700004
"2244",126.4145112998,33.4633488832
"2245",126.8553627582,33.5225512619
"2246",126.8545043884,33.5242311994
"2247",126.5957999998,33.2427000000
"2248",126.5452249794,33.5056724628
"2249",126.4088000005,33.4296199999
"2250",126.5284073847,33.5117276966
"2251",126.5755782281,33.4529407684
"2252",126.5346910003,33.5007369999
"2253",126.4133000002,33.2449000001
"2254",126.5755782281,33.4529407684
"2255",126.2749029999,33.2406380004
"2256",126.4137996301,33.2598237973
"2257",126.5371498075,33.5073627054
"2258",126.4737000004,33.4905899998
"2259",126.8310000004,33.3227199998
"2260",126.4141420002,33.4192940002
"2261",126.2749938807,33.2408916599
"2262",126.2749938807,33.2408916599
"2263",126.8605833876,33.5247724790
"2264",126.7962000005,33.5558200000
"2265",126.2329000003,33.3889600004
"2266",126.6610999995,33.5433200002
"2267",126.2652959997,33.2317999999
"2268",126.6769999996,33.5087699996
"2269",126.4604072495,33.4901001053
"2270",126.7131999996,33.5533999998
"2271",126.7134013312,33.5532612917
"2272",126.7134013312,33.5532612917
"2273",126.4916411825,33.4844928154
"2274",126.4374920683,33.4865686523
"2275",126.5473720004,33.5224950000
"2276",126.7134013312,33.5532612917
"2277",126.5272999997,33.5001099998
"2278",126.6181604019,33.2637842665
"2279",126.6374263534,33.4739818311
"2280",126.5337169670,33.5106444280
"2281",126.9270919973,33.4340585639
"2282",126.7121161655,33.2800816758
"2283",126.5032999998,33.2700500004
"2284",126.5145999999,33.4677300003
"2285",126.6500036807,33.5181740327
"2286",126.6585799995,33.2750500000
"2287",126.5556999996,33.5134200000
"2288",126.5697121485,33.2628642621
"2289",126.7936000005,33.5566800003
"2290",126.2737965811,33.3775295831
"2291",126.6033626784,33.2998784198
"2292",126.5483010000,33.5119017998
"2293",126.6776670005,33.4685010001
"2294",126.4336632406,33.4927940837
"2295",126.6725309995,33.5427703002
"2296",126.7269709290,33.3158237833
"2297",126.2447418427,33.2269112143
"2298",126.4175273641,33.4383244968
"2299",126.8684429997,33.5183750004
"2300",126.5873563383,33.2502235214
"2301",126.4519499995,33.4950939998
"2302",126.4837999995,33.4913899997
"2303",126.5578219996,33.5068519999
"2304",126.2733375062,33.2789422971
"2305",126.9272996234,33.4300892399
"2306",126.2114958844,33.2584692010
"2307",126.9049265373,33.4215528576
"2308",126.5257999999,33.4956699997
"2309",126.5662000003,33.2443399997
"2310",126.7050999996,33.5127300001
"2311",126.3543515861,33.2717240438
"2312",126.4664000004,33.4840199999
"2313",126.4664465190,33.4841554695
"2314",126.6681912206,33.2787837540
"2315",126.7050002030,33.2794559407
"2316",126.8278662942,33.5413619384
"2317",126.5192553891,33.2398254974
"2318",126.3339095578,33.4607899251
"2319",126.4249000002,33.2531300002
"2320",126.2892000000,33.2058300004
"2321",126.2148000004,33.2937300001
"2322",126.3117460842,33.3574714885
"2323",126.5323786594,33.5110753029
"2324",126.5701420386,33.4502228267
"2325",126.4693222763,33.4722515612
"2326",126.4169999998,33.4854800004
"2327",126.6456999995,33.5453699998
"2328",126.5754000001,33.5068199999
"2329",126.4802137199,33.4948759237
"2330",126.4802137199,33.4948759237
"2331",126.8675979887,33.5281662234
"2332",126.8030703070,33.3975467491
"2333",126.5610759461,33.2488246506
"2334",126.5847401864,33.2903561184
"2335",126.6908170004,33.4817149998
"2336",126.5743658926,33.5180204453
"2337",126.3308745012,33.4269057786
"2338",126.5794400002,33.5147200000
"2339",126.3361443207,33.4635714040
"2340",126.2826999998,33.2890999997
"2341",126.5255384958,33.4992866814
"2342",126.4481000002,33.4974500000
"2343",126.4138905322,33.4194469638
"2344",126.7921734291,33.5585457619
"2345",126.7449947190,33.2863367734
"2346",126.4425029995,33.4828069996
"2347",126.6365080004,33.2773839998
"2348",126.1832569998,33.2843150001
"2349",126.6908030000,33.4678992997
"2350",126.1843245322,33.2855611392
"2351",126.4506508331,33.4650763069
"2352",126.1833535885,33.2843141634
"2353",126.1821360005,33.2832983998
"2354",126.1821360005,33.2832983998
"2355",126.4514062199,33.4647827574
"2356",126.5504445767,33.4982977268
"2357",126.4270015560,33.2517701964
"2358",126.5415000004,33.4863500000
"2359",126.4733999999,33.4727400001
"2360",126.5259359998,33.2556050000
"2361",126.5743330003,33.5155982004
"2362",126.5743330003,33.5155982004
"2363",126.5289000004,33.5003099999
"2364",126.5743668619,33.5208774127
"2365",126.6363320345,33.2773510274
"2366",126.5472999999,33.5015600003
"2367",126.6684999996,33.5426799999
"2368",126.5511397922,33.2709876347
"2369",126.5063860001,33.2519449997
"2370",126.5511397922,33.2709876347
"2371",126.5386090704,33.5137532186
"2372",126.5435107436,33.4850296678
"2373",126.2911000000,33.2080699996
"2374",126.5442248155,33.4849770282
"2375",126.2350479999,33.3897309999
"2376",126.3528574891,33.4570415844
"2377",126.3863414405,33.2389356655
"2378",126.7965000002,33.5554200000
"2379",126.5322999998,33.2568600000
"2380",126.5904999995,33.5142399997
"2381",126.2573793793,33.3984644828
"2382",126.2147999996,33.2938600001
"2383",126.4214488413,33.4857705476
"2384",126.5108080002,33.2326880003
"2385",126.5261391334,33.5058948535
