acdnt_cause,loc_info_x,loc_info_y
dog,177729.31,56759.5
dog,147079.7338,23485.3993
dog,177393.31,56574.71
dog,154615.8262,48710.4745
dog,154615.8262,48710.4745
dog,131616.958,41667.1581
dog,140080.02,24114.18
dog,169620.4206,55652.5723
dog,149396.9935,49620.4399
dog,149396.9935,49620.4399
dog,125471.3518,36016.6807
dog,150358.73,47496.97
dog,148639.3313,48707.1484
dog,155344.3991,50812.2836
dog,155344.3991,50812.2836
dog,159218.13,52062.51
dog,151920.5116,48102.3849
dog,131645.4701,20585.6302
dog,131496.7,36892.62
dog,161229.9947,52450.5792
dog,191303.72,48036.25
dog,151675.3838,44326.8773
dog,196089.98,52273.31
dog,196021.72,52278.67
dog,172908.4123,25799.3443
dog,176643.8371,26867.7096
dog,131645.4857,20587.8485
dog,131645.4701,20585.6302
dog,156323.3374,48114.7387
dog,163074.65,42657.75
dog,155309.53,51474.52
dog,136348.59,29141.41
dog,155281.75,51471.87
dog,136643.8,34094.83
dog,122996.46,33341.2
dog,169402.16,55332.05
dog,154509.01,47422.93
dog,162976.3573,49945.8827
dog,136443.9461,46386.5143
dog,149641.24,23300.43
dog,129403.3649,39154.0459
dog,176863.59,29076.46
dog,160313.02,52738.74
dog,139585.7023,47283.8855
dog,160191.751,52971.5719
dog,184017.62,55306.19
dog,160562.4042,52781.6007
dog,176857.699,56570.804
dog,159092.87,53352.68
dog,155240.5728,51146.6261
dog,153493.2864,49148.3951
dog,181108.84,56936.63
dog,186968.6095,53516.302
dog,171163.1827,52886.0307
dog,154320.9763,25646.1252
dog,168167.3763,26045.3625
dog,152007.9532,49499.0677
dog,186716.03,53641.31
dog,160624.4909,47505.0572
dog,154805.3969,49495.9874
dog,138445.37,29843.58
dog,140481.1174,35592.2093
dog,160494.676,52124.1418
dog,156096.0823,52548.5711
dog,168605.4097,26099.3725
dog,192389.41,45338.41
dog,130565.98,40721.48
dog,156263.82,48667.08
dog,151439.99,49571.47
dog,151439.99,49571.47
dog,183953.9304,31976.742
dog,192527.6044,43943.2394
dog,176410.17,26580.19
dog,146476.44,48293.19
dog,183952.6228,56509.7786
dog,143726.52,24484.84
dog,136416.8541,28867.0119
dog,161642.97,53149.51
dog,179291.81,44920.19
dog,153683.07,49178.74
dog,144293.8,24070.09
dog,160358.5162,52090.982
dog,147382.3815,50016.1023
dog,155832.29,51530.77
dog,149836.04,46800.35
dog,146947.0523,21863.8883
dog,158083.51,51239.79
dog,155392.0809,51196.3916
dog,157107.58,49602.61
dog,154228.5486,49363.3871
dog,141988.78,48053.12
dog,154848.88,49686.95
dog,151707.4,48111.58
dog,187502.802,35712.7737
dog,159265.28,50876.9
dog,148626.61,47564.54
dog,148626.61,47564.54
dog,148626.61,47564.54
dog,148625.05,47561.35
dog,148625.05,47561.35
dog,186577.63,52885.76
dog,186577.63,52885.76
dog,179659.05,44866.13
dog,179659.05,44866.13
dog,146984.91,49617.84
dog,163583.0421,28948.6333
dog,171717.29,27054.27
dog,146997.84,49617.9
dog,185016.8,32510.09
dog,146984.91,49617.84
dog,180758.9284,37711.0192
dog,154995.8759,21653.1303
dog,128106.73,38489.03
dog,173953.74,50463.4
dog,179265.1473,54310.6377
dog,160144.9014,45403.1404
dog,147608.27,49486.33
dog,180750.2027,57259.8897
dog,129297.85,39100.39
dog,175177.16,57009.59
dog,156548.0245,50535.0398
dog,156697.4236,50694.0885
dog,157887.7071,48753.3225
dog,176433.0971,42981.3911
dog,160218.94,24961.62
dog,136806.51,47175.93
dog,124090.222,33176.7005
dog,192046.0856,45377.9444
dog,137799.3509,22251.4142
dog,131574.6155,40940.9249
dog,165818.3881,54705.8903
dog,151522.62,49989.25
dog,153765.35,49699.28
dog,146775.6721,49539.1517
dog,193507.95,43248.01
dog,193507.95,43248.01
dog,150763.95,47777.78
dog,186464.05,33704.85
dog,161784.28,51912.13
dog,161784.28,51912.13
dog,150564.27,48397.21
dog,156656.32,52361.08
dog,156659.53,52358.8
dog,132737.41,38480.66
dog,166592.8781,56152.6279
dog,146519.685,23319.8693
dog,156178.7162,22246.7766
dog,159451.4262,53729.0823
dog,158029.22,51237.12
dog,156185.1488,52479.9517
dog,133159.85,27501.64
dog,175534.3,53041.23
dog,186501.8836,53968.1435
dog,168670.46,25355.25
dog,131655.5697,39837.0234
dog,179872.34,47577.67
dog,192510.39,43927.76
dog,153477.0147,52922.9464
dog,184888.051,54897.7842
dog,150722.35,49264.66
dog,175717.6917,53045.6211
dog,161889.77,25961.48
dog,133118.66,27591.52
dog,145741.71,49049.92
dog,137426.2355,43863.9898
dog,171576.6163,56039.1308
dog,143410.1355,44591.3454
dog,162318.7015,50500.7907
dog,162235.2112,50537.7195
dog,142209.1428,49011.929
dog,152922.5696,40929.4543
dog,160556.76,45560.53
dog,185046.8214,31402.9195
dog,130719.5941,20166.2432
dog,195093.3257,51269.3926
dog,162202.3395,54003.9868
dog,162202.3395,54003.9868
dog,160452.3006,45634.5895
dog,161529.6811,22675.7061
dog,170007.81,50114.42
dog,155184.09,51982.93
dog,161416.8217,52702.7196
dog,131849.9952,40415.4357
dog,155184.09,51982.93
dog,170010.64,47247.11
dog,159034.2591,23177.5454
dog,132265.894,37362.2051
dog,145571.61,46792.74
dog,186563.42,53215.09
dog,186483.94,53401.53
dog,162329.8431,22239.9011
dog,157743.73,51426.21
dog,145019.3907,43054.7152
dog,156184.13,52104.8
dog,160540.18,45565.57
dog,156762.4833,50883.1321
dog,145322.5903,22564.5337
dog,160540.18,45565.57
dog,132421.1746,22172.7748
dog,145378.44,24219.49
dog,156994.24,51617
dog,151089.3033,49784.7459
dog,184264.1455,31054.7875
dog,145509.7436,41906.6024
dog,132429.84,22200.85
dog,132429.84,22200.85
dog,187048.74,53460.79
dog,181074.5337,56914.3005
dog,128627.3946,38651.7134
dog,168524.1728,55560.7052
dog,131518.8957,21198.7844
dog,169988.9827,51723.8941
dog,149853.67,49736.75
dog,173366.1457,56664.1265
dog,173384.8,56648.69
dog,173384.8,56648.69
dog,152753.34,49100.17
dog,147721.93,49356.36
dog,157951.3649,53291.2097
dog,173384.8,56648.69
dog,156075.3728,50816.6915
dog,164422.32,24570.52
dog,166298.57,47877.54
dog,156676.91,51982.42
dog,193220.07,43393.11
dog,173181.61,26350
dog,153723.4791,25310.4631
dog,154878.4553,47230.7207
dog,167484.17,52775.07
dog,168192.4957,25806.9651
dog,158720.7227,52281.3115
dog,159907.73,24486.03
dog,180833.2796,57010.1649
dog,132423.74,37356.62
dog,163058.75,28578.88
dog,158032.5537,52115.8882
dog,170037.0918,47257.3106
dog,147369.85,50048.79
dog,169585.6555,55496.3238
dog,174575.81,30310.45
dog,129599.1,20670.21
dog,145836.44,44015.59
dog,187777.9681,52750.2672
dog,161546.21,23077.41
dog,149070.6212,50294.7656
dog,152028.3789,49868.7658
dog,158914.7723,51551.9805
dog,132304.82,26422.22
dog,193239.07,42952.85
dog,126526.43,24193.28
dog,191157.57,42007.74
dog,155933.7378,50324.8653
dog,159571.9516,22432.8528
dog,172601.1059,52155.342
dog,139847.2,25572.03
dog,150407.1393,49059.4966
dog,150411.54,49074.5
dog,169089.22,26218.19
dog,172518.51,26282.45
dog,184012.5,55305.36
dog,155194.6,21951.29
dog,138076.74,46554.04
dog,146408.6887,23471.3234
dog,133727.4359,18303.0012
dog,126863.7272,28101.8617
dog,135940.47,35107.91
dog,156552.78,52030.77
dog,160033.51,45266.19
dog,150672.07,47752.81
dog,145816.7454,49246.1163
dog,167094.6455,55792.862
dog,160548.04,51541.6111
dog,151697.03,50257.07
dog,151697.03,50257.07
dog,187700.85,53836.35
dog,181679.25,39358.47
dog,159096.5,22932.24
dog,161320.11,27529.5
dog,171263.8353,48719.2075
dog,160457.05,52784.3
dog,137770.39,42797.58
dog,160926.9726,52416.3093
dog,138286.47,46861.22
dog,133184.7801,27542.8102
dog,155911.27,50726.12
dog,148714.232,50557.9775
dog,145486.45,41923.7
dog,180701.22,57217.37
dog,176246.18,27035.79
dog,148185.3993,48936.6241
dog,166137.1058,26072.7699
dog,123917.4529,27080.1532
dog,171257.9729,47186.8627
dog,124017.98,27217.59
dog,148932.28,46965.99
dog,123926.45,27079.99
dog,123812.1416,26968.2155
dog,123812.1416,26968.2155
dog,149002.33,46933.06
dog,158225.18,50606.13
dog,146603.7,23319.43
dog,157388.1487,49284.5873
dog,151051.3843,47805.0562
dog,155825.1779,23698.5571
dog,160452.892,52515.6495
dog,160452.892,52515.6495
dog,156224.1514,50838.1986
dog,160458.44,53101.18
dog,166120.7,26069.17
dog,157934.5466,50969.2341
dog,169211.2346,55487.4978
dog,158181.1,25394.28
dog,154001.51,23301.0605
dog,158181.1,25394.28
dog,157132.98,52325.2
dog,157574.38,49137.32
dog,133906.2726,18550.241
dog,157640.72,49131.19
dog,128827.8821,38735.7585
dog,139835.68,46127.16
dog,142806.27,21917.45
dog,181102.3055,56869.8799
dog,156418.8245,23835.0771
dog,161954.3224,52358.9603
dog,130912.58,39689.39
dog,126863.8356,28116.2805
dog,146230.4,49276.03
dog,154403.5911,21163.321
dog,155970.43,51458.81
dog,190550.0254,47737.4106
dog,146868.7984,49573.0233
dog,154597.7088,24972.4957
dog,155820.8319,52050.1454
dog,150236.01,47687.67
dog,195562.38,50645.47
dog,195562.38,50645.47
dog,147601.4193,42420.3532
dog,150465.07,47522.24
dog,167835.38,48763.52
dog,176638.0604,37775.9787
dog,154382.7063,23947.8868
dog,151011.64,48779.71
dog,157538.0552,49600.0947
dog,123915.4048,33584.3762
dog,145547.8967,24522.0262
dog,149795.42,23960.38
dog,161205.09,53349.25
dog,154087.05,23863.43
dog,145195.98,42814.94
dog,145195.98,42814.94
dog,181237.6161,55015.1288
dog,130250.49,39261.64
dog,155196.5801,23544.266
dog,156340.68,26529.68
dog,139287.19,41499.74
dog,157672.2333,50484.5656
dog,157752.78,50389.34
dog,132009.51,30597.34
dog,163245.27,35704.83
dog,144331.15,23660.32
dog,157528.0996,48794.9611
dog,157331.2859,23664.6663
dog,133061.63,22830.12
dog,133061.63,22830.12
dog,151621.05,48063.55
dog,191842.79,45035.94
dog,134513.812,44765.4289
dog,137848.29,23596.05
dog,161853.3259,52663.2707
dog,161847.9256,53646.0134
dog,171661.1764,56338.6871
dog,166525.85,55175.15
dog,156874.128,47960.0963
dog,193529.53,47405.15
dog,157130.65,23627.93
dog,154603.0873,50052.8543
dog,184830.3824,29937.017
dog,135307.1121,45434.1518
dog,152694.9872,47456.3482
dog,157418.7772,52011.8992
dog,152536.9831,47461.5601
dog,158184.04,49309.4
dog,147485.3735,23689.8365
dog,148282.71,48889.51
dog,182268.6523,29467.7666
dog,144697.86,24191.01
dog,190558.35,47730.32
dog,182273.39,29471.92
dog,124728.69,25452.7378
dog,122960.7087,33308.0593
dog,147062.7699,45962.673
dog,146247.0664,47809.7533
dog,160415.5587,45585.072
dog,163885.243,46965.464
dog,123930,33551.08
dog,142751.2392,38210.7691
dog,151674.39,49229.24
dog,161525.1165,51902.5785
dog,147332.0713,49312.0434
dog,149537.79,50825.63
dog,144775.2223,48660.6326
dog,146220.32,49138.9
dog,137549.9547,23809.1684
dog,152336.357,45723.8109
dog,172002.36,46380.22
dog,171205.88,43605.29
dog,154491.76,21878.46
dog,147129.1935,49552.1824
dog,166571.05,54938.58
dog,166571.05,54938.58
dog,163186.0001,24368.3487
dog,172922,26081.15
dog,127997.29,22673.84
dog,139653.8467,34901.6893
dog,151601.31,45441.83
dog,131743.6153,27467.8566
dog,143406.14,24721.41
dog,178830.94,54493.94
dog,188908.82,37591.36
dog,155861.3423,24193.619
dog,168757.6136,47341.1127
dog,142913.94,22207.2
dog,158405.6,23061.02
dog,153851.7108,52186.9245
dog,132040.91,39396.33
dog,150691.48,49011.71
dog,162517.15,49363.7
dog,183333.62,54417.68
dog,135329.2798,20823.3634
dog,163369.2,24187.1
dog,152254.07,47567.49
dog,177625.66,28826.68
dog,137469.8388,23218.3863
dog,147601.5455,42443.6451
dog,147601.5455,42443.6451
dog,155379.5763,22766.1486
dog,168625.8605,54729.6123
dog,188536.5975,37764.4661
dog,161737.3446,53871.6128
dog,151824.9628,49407.3299
dog,151478.45,48414.15
dog,165930.0192,54753.1888
dog,144155.73,48526.84
dog,144155.73,48526.84
dog,138060.41,46255.2
dog,191437.95,41001.88
dog,161119.15,24471.34
dog,173636.9952,26503.8444
dog,131903.41,32881.11
dog,131903.41,32881.11
dog,160103.07,48054.08
dog,156810.38,51298.13
dog,145753.1214,49501.5872
dog,156728.42,51210.95
dog,190361.22,47761.75
dog,168857.8339,49592.3618
dog,186381.4303,53461.4349
dog,156344.0885,50646.8776
dog,147599.8003,48980.0489
dog,155339.39,23477.83
dog,188447.26,37763.18
dog,167523.14,49299.05
dog,155502.777,51584.6456
dog,129568.9,26224.07
dog,159857.74,48868.56
dog,154479.63,47196.64
dog,175873.4118,28948.3923
dog,166982.7129,55652.3814
dog,158531.64,48284.61
dog,159857.74,48868.56
dog,146795.8128,49820.7742
dog,175362.23,27288.21
dog,140265.7315,21678.0713
dog,136069.12,41902.47
dog,136069.12,41902.47
dog,153864.4,24108.94
dog,153829.45,24014.96
dog,132965.4331,23233.0467
dog,146521.9308,49066.7207
dog,156525.95,49732.09
dog,158143.068,47626.4103
dog,146620.8916,23081.957
dog,172036.4626,56146.4153
dog,153399.1828,52754.7825
dog,169176.3,31327.75
dog,143385.95,47432.95
dog,146906.68,49770.88
dog,146906.68,49770.88
dog,186514.46,43530.17
dog,159302.16,45772.77
dog,156332.08,49790.98
dog,174956.5176,52925.2961
dog,146907.25,49943.77
dog,170534.1824,33091.0334
dog,156786.42,49756.02
dog,182809.504,29923.7462
dog,146277.5716,23353.3673
dog,161240.13,48318.71
dog,161240.13,48318.71
dog,182918.2188,30317.3981
dog,186474.2285,53391.4283
dog,145363.9984,48076.256
dog,143934.42,41287.22
dog,147513.16,49517.36
dog,134756.89,29050.59
dog,168389.9685,25796.3395
dog,155125.3213,47422.8984
dog,176838.86,57007.41
dog,146322.882,23120.1969
dog,151786.3,49744.05
dog,151097.1578,49500.7563
dog,147309.06,49318.73
dog,173142.6477,26280.0478
dog,157438.35,48960.18
dog,189520.2065,52432.6655
dog,190576.4245,48214.533
dog,139665.59,46196.55
dog,180337.27,33396.39
dog,136266.38,46914.14
dog,148106.74,50490.35
dog,176830.373,27159.9565
dog,145513.07,49262.31
dog,190634.13,48051.53
dog,132266.1046,37365.7087
dog,137669.6,47151.66
dog,192215.65,43601.29
dog,132874.38,27395.75
dog,180778.41,56887.44
dog,161458.0441,52370.3595
dog,145064.241,49304.7206
dog,141343.78,47766.73
dog,181228.33,31657.77
dog,177132.6159,29879.4399
dog,184911.38,35403.01
dog,180335.55,53832.93
dog,142221.5845,47984.7394
dog,181523.76,55359.21
dog,172269.6314,56425.4262
dog,147602.96,49644.94
dog,147602.96,49644.94
dog,147649.8359,46207.9306
dog,139573.9673,42297.4592
dog,161420.49,51924.71
dog,167877.79,50440.12
dog,157233.37,51957.54
dog,146392.8971,23988.2724
dog,159559.2886,52845.652
dog,155050.06,22010.59
dog,167705.61,49016.09
dog,190677.9035,48002.5904
dog,168641.48,50131.42
dog,136304.4271,24812.1633
dog,132512.93,23178.21
dog,131964.2171,42106.1758
dog,152004.8226,48869.5147
dog,172246.4041,25607.1164
dog,173885.27,26016.14
dog,171793.09,54754.8
dog,153760.76,23347.59
dog,150157.76,47760.9
dog,128647.1129,22716.126
dog,128507.38,22473.31
dog,165096.86,54270.54
dog,137640.8,27578.97
dog,158330.2,50573.99
dog,156784.15,49763.39
dog,156212.37,52071.44
dog,147172.89,49729.34
dog,132977.9875,34021.8981
dog,157719.2431,48487.8592
dog,157719.2431,48487.8592
dog,146831.14,23390.74
dog,180808.29,37875.82
dog,192999.2355,45608.3489
dog,123735.22,29384.1
dog,159467.4109,53090.0553
dog,158305.5,50545.9
dog,147481.7372,21995.8628
dog,159298.9382,24006.7245
dog,168913.002,31716.615
dog,165130.4,54255.72
dog,180397.5773,57379.2807
dog,159842.1549,47144.4744
dog,159439.9,53323.37
dog,159209.52,49943.63
dog,176554.1044,27049.819
dog,177426.4603,56153.5211
dog,167936.97,26235.45
dog,157321.38,52395.63
dog,143995.84,42026.27
dog,144774.8515,24584.0576
dog,176337.86,32873.32
dog,151605.39,50183.59
dog,151605.39,50183.59
dog,174012.99,26605.98
dog,145631.28,49387.8
dog,135380.118,45422.4604
dog,144716.4883,47006.2474
dog,155815.8491,47511.3315
dog,192405.05,43662.92
dog,131269.3368,41181.5682
dog,173981.2028,26327.6785
dog,185046.8214,31402.9195
dog,161434.18,51805.59
dog,138183.28,21771.27
dog,153540.7092,22153.6343
dog,156599.92,46752.44
dog,150016.49,24910.4
dog,161487.0438,51605.6962
dog,156782.12,49759.12
dog,158096.9793,49857.141
dog,152247.32,46605.78
dog,156851.1282,47659.8259
dog,181237.66,56803.59
dog,168106.07,25674.48
dog,167569.58,50633.52
dog,156784.15,49763.39
dog,159652.2899,52868.5548
dog,162147.7621,49565.3282
dog,181135.96,56910.84
dog,130893.0217,40590.82
dog,134110.63,42552.16
dog,193920.3996,46791.1643
dog,134967.8536,44762.0308
dog,154555.9661,24014.4007
dog,193185.82,42861.82
dog,158296.56,50528.18
dog,191799.1631,44739.7379
dog,132592.2638,38794.1276
dog,183536.12,34458.96
dog,158574.4397,22362.7332
dog,176811.6958,56749.4885
dog,156877.3002,49356.734
dog,157214.98,49754.98
dog,162498,52780.88
dog,147283.3223,23221.4278
dog,132256.5815,37321.3406
dog,169787.2075,55527.8217
dog,180794.25,37865.83
dog,180794.25,37865.83
dog,152041.93,50208.2
dog,167643.8528,50627.8686
dog,149237.21,46715.48
dog,159131.19,48289.04
dog,181093.0888,56905.3908
dog,181037.3491,56894.409
dog,155681.3227,23540.051
dog,153062.51,49265.09
dog,146471.01,46150.77
dog,144552.15,23119.32
dog,157024.5435,49028.8727
dog,125380.0232,25334.5825
dog,135132.72,23333.03
dog,133603.23,25887.28
dog,135180.1348,44455.1295
dog,165173.3206,25101.9243
dog,194315.2,46589.33
dog,162085.73,22419.7
dog,134559.75,23256.26
dog,192681.8312,43890.549
dog,156344.0655,50703.4122
dog,148611.32,49681.81
dog,148611.32,49681.81
dog,157509.5144,51517.9179
dog,149816.9645,49956.5471
dog,132242.49,36825.65
dog,181297.2477,56832.8972
dog,132134.5974,26681.3695
dog,171741.16,48790.01
dog,146603.3785,23287.2448
dog,159982.7672,49669.4514
dog,186492.8964,53454.6232
dog,185123.75,54512.21
dog,123422.7168,30762.5188
dog,169519.14,49773.19
dog,123911.9,34381.16
dog,157621.0053,50880.9191
dog,178374.74,29555.22
dog,155373.6694,51795.9853
dog,167709.5456,56365.3269
dog,173794.4307,26158.4864
dog,157667.5654,51538.2971
dog,146962.58,49080.96
dog,184024.02,30511.15
dog,154906.3049,23203.1069
dog,150893.3908,49638.2201
dog,152065.7837,49915.1654
dog,144769.973,48230.4855
dog,148612.2,46481.99
dog,131537.3205,40928.9873
dog,155013.3218,52230.2382
dog,128935.637,38812.5013
dog,139934.7337,47605.3727
dog,131121.6912,20339.7529
dog,146849.5,23404.98
dog,151053.11,23421.06
dog,180801.66,31260.05
dog,155013.3218,52230.2382
dog,131858.53,38238.73
dog,180706.4279,30398.8443
dog,168397.88,25762.65
dog,146076.6227,45851.6621
dog,166051.9362,49807.0186
dog,166432.05,24551.2
dog,154810.76,51709.58
dog,185011.25,54732.08
dog,148997.35,48634.43
dog,184696.87,31589.42
dog,171749.6503,56454.6669
dog,158230.3494,22536.1166
dog,150755.8499,46359.085
dog,167047.7945,55672.1234
dog,160399.45,43534.89
dog,160399.45,43534.89
dog,173331.84,26116.13
dog,159805.22,47241.46
dog,151910.7138,48635.947
dog,137346.1737,34358.7354
dog,146765.7229,49420.3682
dog,153192.6326,21480.9497
dog,156117.6584,52022.5025
dog,147232.422,49785.1011
dog,194004.0604,46785.5663
dog,125954.5411,31018.9691
dog,171547.68,52301.92
dog,135594.228,45264.7439
dog,190728.3516,52812.9716
dog,170158.6403,49499.5196
dog,159552.2281,25894.5959
dog,132292.0312,26425.3818
dog,177627.14,56995.56
dog,137526.75,23735.29
dog,154797.9581,24254.1772
dog,181297.2477,56832.8972
dog,127796,23625.44
dog,150512.4759,49699.9952
dog,150212.48,51259.4
dog,156400.6207,50818.5434
dog,166525.68,55175.58
dog,130750.7537,19303.0821
dog,161298.28,52834.8
dog,132131.8804,23499.3669
dog,134721.0839,20372.1048
dog,171601.98,25666.77
dog,171601.98,25666.77
dog,163820.5271,24614.4117
dog,164253.61,45462.44
dog,164253.61,45462.44
dog,139935.49,24210.26
dog,163573.39,28281.39
dog,161253.66,23567.55
dog,142218.28,47993.77
dog,158631.179,24792.8031
dog,156268.01,46810.94
dog,133552.5808,44494.3536
dog,191762.6574,45544.9945
dog,186046.6753,53427.3086
dog,157160.3289,22932.2852
dog,157151.4,22907.37
dog,190041.6972,53610.0189
dog,125188.1747,35552.9898
dog,177852.5473,57160.1972
dog,137561.3,23020.36
dog,154214.763,52332.7142
dog,149573.63,45489.11
dog,153954.2025,24844.6415
dog,149642.2,45499.39
dog,154692.59,52318.29
dog,154692.59,52318.29
dog,193306.9931,42818.5391
dog,163914.16,25088.58
dog,123503.48,29515.18
dog,123503.48,29515.18
dog,188048.6395,39484.1873
dog,127399.1385,23241.7885
dog,142276.0399,41535.587
dog,132265.894,37362.2051
dog,135341.9808,45086.7367
dog,191198.6667,38775.4136
dog,160115.122,23073.9029
dog,168624.5706,55017.998
dog,157940.82,24581.35
dog,153967.2163,51080.523
dog,157712.84,49720.07
dog,174739.87,29288.86
dog,190716.5441,40519.3967
dog,149853.3218,51247.4469
dog,146404.98,49595.83
dog,160948.83,52989.28
dog,147733.55,49001.98
dog,136195.43,23233.44
dog,190480.79,42830.61
dog,122975.1454,31771.6749
dog,143298.94,45699.3
dog,159430.1561,48649.1101
dog,154838.1,51959.22
dog,152093.6394,47700.336
dog,165734.9688,54756.099
dog,190429.02,42714.06
dog,141315.13,47659.39
dog,147555.04,48059.8
dog,161408.58,49046.73
dog,186060.5529,53388.0249
dog,131630.39,42180.57
dog,154388.42,23577.58
dog,131639.1032,42168.365
dog,158839.24,24729.27
dog,190476.77,49837.79
dog,174111.58,50219.68
dog,137442.9524,40696.0161
dog,141019.62,48116.65
dog,161385.9207,51946.3923
dog,153851.23,47240.29
dog,153851.23,47240.29
dog,167261.769,53043.7918
dog,131132.98,40401.89
dog,162332.3541,53994.6044
dog,133178.7,25121.04
dog,138476.5899,29120.6217
dog,169072.9329,55485.7226
dog,177297.9556,56953.4009
dog,143936.85,46309.24
dog,131407.2809,37015.5177
dog,191681.01,46298.57
dog,191717.51,46339.87
dog,152023.83,49245.41
dog,137183.28,33506.92
dog,146915.0654,49536.1655
dog,135006.249,21904.3559
dog,131445.1486,32892.3534
dog,160017.69,24070.09
dog,161997.4063,51503.6249
dog,186873.4067,53050.1481
dog,139577.02,44873.38
dog,166364.3389,48782.1757
dog,157432.36,49952
dog,150722.1769,45407.5858
dog,177666.2908,36020.8096
dog,190649.0354,47658.8987
dog,168124.87,25662.05
dog,177089.54,47878.95
dog,168529.7775,25815.8502
dog,177771.2,57093.14
dog,155068.96,52283.86
dog,153793.3726,43876.1836
dog,137721.63,44257.59
dog,144757.86,24116.11
dog,164764.81,26443.02
dog,172547.3,26233.71
dog,187696.8,53815.8
dog,152128.74,48748.42
dog,152028.3789,49868.7658
dog,160211.07,23044.6
dog,127007.5159,37308.3213
dog,169580.6185,54813.0644
dog,160927.0582,44169.7058
dog,162465,25570.84
dog,190711.08,40495.79
dog,139656.1503,24085.377
dog,125447.3497,29253.994
dog,186646.29,36507.26
dog,152275.49,48330.88
dog,152275.49,48330.88
dog,172837.24,26508.08
dog,130263.49,20176.86
dog,191827.6058,45388.5525
dog,168969.292,55345.1927
dog,185025.8966,35942.542
dog,147643.47,50293.16
dog,191546.9999,43462.2435
dog,124745.2668,33292.947
dog,162088.93,27654.49
dog,183951.16,40235.1
dog,185217.48,54415.79
dog,146374.03,23049.46
dog,142249.0583,43248.3305
dog,157298.2294,47866.3614
dog,190844.385,47817.3172
dog,183810.34,57185.3
dog,158393.64,22354.35
dog,152540.52,46570.32
dog,161659.37,50827.93
dog,145509.202,26530.5825
dog,138122.5244,23239.8386
dog,138122.5244,23239.8386
dog,185027.647,35147.4156
dog,132396.9039,28511.0298
dog,181300.48,56836.02
dog,154406.19,48152.69
dog,174057.0246,26813.2653
dog,157191.7397,48754.7201
dog,157191.7397,48754.7201
dog,156556.41,51383.13
dog,171710.321,52548.3361
dog,157964.3443,52880.3268
dog,156981.18,52050.31
dog,185283.32,31974.89
dog,154904.13,51848.67
dog,144818.67,48714.4
dog,144818.67,48714.4
dog,157234.94,48761.09
dog,162404.4581,27006.2747
dog,131233.5319,41379.2621
dog,168065.45,55677.32
dog,153520.24,48921.86
dog,135946.1353,46451.4741
dog,193552.64,46343.97
dog,172551.9638,28899.1991
dog,158383.0091,49377.8526
dog,158606.4294,23310.8966
dog,191474.92,45799.07
dog,185195.5498,32585.2225
dog,157676.01,50192.63
dog,153676.75,47455.18
dog,155612.59,51058.81
dog,158097.9137,50072.3153
dog,139901.5174,32117.5605
dog,182671.8,29471.87
dog,135570.6,21094.27
dog,156740.45,22470
dog,172624.79,32196.51
dog,136445.0614,47163.617
dog,160700.9829,52590.2579
dog,163887.92,24055.04
dog,137532.7725,22888.4827
dog,132906.1568,42840.3272
dog,131114.22,18886.28
dog,154514.7973,23180.527
dog,125806.06,25595.11
dog,180284.0123,38123.7905
dog,155617.8112,47725.4549
dog,131633.4062,41506.8719
dog,156960.48,51968.7
dog,149573.13,45778.22
dog,153918.9962,52656.8942
dog,153826.7798,51831.3306
dog,135804.1154,42845.206
dog,155399.2156,22984.5568
dog,150277.46,49280.21
dog,155897.2062,52496.7931
dog,154041.99,51849.36
dog,177917.742,57162.8203
dog,192004.78,45608.51
dog,146203.0645,43511.6953
dog,163541.0764,54286.1021
dog,154010.1504,50321.0878
dog,193905.9462,46425.7157
dog,154602.26,49758.19
dog,153193.4874,27374.7731
dog,161085.56,53114.99
dog,164684.2,54920.09
dog,193905.18,46468.66
dog,181283.9,32751.42
dog,185046.8214,31402.9195
dog,153610.5634,21165.0676
dog,131267.63,41094.67
dog,194013.3558,46784.4514
dog,155164.85,49429.45
dog,160199.28,52058.01
dog,144962.7,40086.01
dog,189535.14,52776.14
dog,164922.5289,24100.5173
dog,123602.5332,33908.1757
dog,152758.94,49856.11
dog,152758.94,49856.11
dog,153818.11,50591.47
dog,152500.49,49627.31
dog,131354.8,41664.38
dog,178601.1,51686.09
dog,157839.583,52627.8584
dog,191100.0551,52914.662
dog,156130.4864,50675.5759
dog,161184.43,51440.02
dog,161184.43,51440.02
dog,176726.38,27166.57
dog,168574.2585,55653.5891
dog,141377.5985,24755.4377
dog,137773.59,23530.87
dog,138305.1075,22124.0715
dog,144944.76,48616.2
dog,140658.153,21833.1733
dog,137466.33,23773.84
dog,146539.521,21840.1622
dog,159162.21,52009.27
dog,158417.36,24899.81
dog,135367.0926,34914.1134
dog,181185.8198,56837.5509
dog,186344.066,53316.1902
dog,157067.5234,50333.0633
dog,156580.19,48891.72
dog,162648.85,52472.68
dog,131982.96,40454.77
dog,145389.5417,49305.0928
dog,137851.5118,47290.7411
dog,180774.48,38197.43
dog,188015.67,50553.54
dog,163065.31,24387.51
dog,123583.61,29209.88
dog,159476.4983,50941.5584
dog,135724.62,44807.71
dog,135724.62,44807.71
dog,155196.46,50674.76
dog,158168.8494,49285.6085
dog,151053.7234,48266.4617
dog,151053.7234,48266.4617
dog,154637.36,49828.65
dog,183052.55,33429.19
dog,148090.1179,25969.9892
dog,183037.3118,33404.5054
