resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20215003104S00072,동물포획,안전조치,20210324,74600,2021,봄,1,3,24,7,46,수요일,20210324,74800,2021,3,24,7,48,20210324,75500,2021,3,24,7,55,20210324,82300,2021,3,24,8,23,20210324,83000,2021,3,24,8,30,제주특별자치도,서귀포시,대정읍,농촌,읍,130495.9738,20052.5804,3.0,판매시설,재래 전통시장,개,10.4,,1.0,340.0,76.0,,서부소방서,대정센터,
20215002110S00035,동물포획,기타,20210324,130100,2021,봄,1,3,24,13,1,수요일,20210324,130400,2021,3,24,13,4,20210324,131300,2021,3,24,13,13,20210324,131400,2021,3,24,13,14,20210324,131400,2021,3,24,13,14,제주특별자치도,서귀포시,토평동,도시,동,161769.29,25571.01,6.0,기타,기타,개,15.3,,1.0,180.0,72.0,,서귀포소방서,효돈센터,
20215001401S00258,동물포획,안전조치,20210324,152000,2021,봄,1,3,24,15,20,수요일,20210324,152100,2021,3,24,15,21,20210324,152300,2021,3,24,15,23,20210324,152300,2021,3,24,15,23,20210324,152300,2021,3,24,15,23,제주특별자치도,제주시,해안동,도시,동,149569.7844,47115.0074,0.0,도로. 철도,일반도로(기타),개,16.3,,2.2,360.0,50.0,,제주소방서,서부분대,
20215003103S00041,동물포획,안전조치,20210326,161800,2021,봄,1,3,26,16,18,금요일,20210326,161800,2021,3,26,16,18,20210326,163000,2021,3,26,16,30,20210326,164000,2021,3,26,16,40,20210326,165400,2021,3,26,16,54,제주특별자치도,제주시,한경면,농촌,면,122433.8746,27457.3589,5.5,도로. 철도,일반도로(기타),개,17.5,,3.5,290.0,62.0,,서부소방서,한경센터,
20215002107S00069,동물포획,안전조치,20210326,230900,2021,봄,1,3,26,23,9,금요일,20210326,230900,2021,3,26,23,9,20210326,231600,2021,3,26,23,16,20210326,232500,2021,3,26,23,25,20210326,232800,2021,3,26,23,28,제주특별자치도,서귀포시,표선면,농촌,면,184704.38,31283.17,1.0,공동주택,기타 공동주택,개,15.2,,2.2,20.0,69.0,,동부소방서,표선센터,
20215002108S00083,동물포획,안전조치,20210327,85700,2021,봄,1,3,27,8,57,토요일,20210327,85800,2021,3,27,8,58,20210327,90300,2021,3,27,9,3,20210327,91200,2021,3,27,9,12,20210327,92100,2021,3,27,9,21,제주특별자치도,서귀포시,남원읍,농촌,읍,171632.1335,26682.2846,4.0,논밭.축사,밭,개,17.9,,1.0,50.0,84.0,,동부소방서,남원센터,
20215002301S00015,동물포획,안전조치,20210327,155100,2021,봄,1,3,27,15,51,토요일,20210327,155200,2021,3,27,15,52,20210327,155900,2021,3,27,15,59,20210327,171000,2021,3,27,17,10,20210327,172500,2021,3,27,17,25,제주특별자치도,서귀포시,표선면,농촌,면,152102.25,49667.82,3.0,논밭.축사,밭,개,17.2,11.1,5.6,200.0,99.0,,동부소방서,표선센터,성읍지역대
20215002107S00072,동물포획,안전조치,20210328,104000,2021,봄,1,3,28,10,40,일요일,20210328,104100,2021,3,28,10,41,20210328,104600,2021,3,28,10,46,20210328,104900,2021,3,28,10,49,20210328,105300,2021,3,28,10,53,제주특별자치도,서귀포시,표선면,농촌,면,184786.2746,31503.1439,1.3,도로. 철도,일반도로(기타),개,16.5,,0.8,70.0,73.0,,동부소방서,표선센터,
20215002107S00071,동물포획,안전조치,20210328,134800,2021,봄,1,3,28,13,48,일요일,20210328,135100,2021,3,28,13,51,20210328,140200,2021,3,28,14,2,20210328,142400,2021,3,28,14,24,20210328,143200,2021,3,28,14,32,제주특별자치도,서귀포시,성산읍,농촌,읍,187432.02,35203.55,5.8,공장·창고,기타 공장·창고,개,19.1,,3.4,250.0,65.0,,동부소방서,표선센터,
20215001108S00063,동물포획,안전조치,20210328,174800,2021,봄,1,3,28,17,48,일요일,20210328,174900,2021,3,28,17,49,20210328,180300,2021,3,28,18,3,20210328,180700,2021,3,28,18,7,20210328,182200,2021,3,28,18,22,제주특별자치도,제주시,구좌읍,농촌,읍,184090.24,56344.39,6.0,도로. 철도,일반도로(기타),개,15.7,,4.8,290.0,73.0,,동부소방서,구좌센터,
20215001201S00379,동물포획,안전조치,20210328,184800,2021,봄,1,3,28,18,48,일요일,20210328,184900,2021,3,28,18,49,20210328,185500,2021,3,28,18,55,20210328,190000,2021,3,28,19,0,20210328,190600,2021,3,28,19,6,제주특별자치도,제주시,아라이동,도시,동,158216.0053,49444.015,1.6,공동주택,기타 공동주택,개,14.6,,3.9,270.0,77.0,,제주소방서,제주구조대,
20215002201S00210,동물포획,안전조치,20210328,190900,2021,봄,1,3,28,19,9,일요일,20210328,191000,2021,3,28,19,10,20210328,191800,2021,3,28,19,18,20210328,191800,2021,3,28,19,18,20210328,191800,2021,3,28,19,18,제주특별자치도,서귀포시,서호동,도시,동,154767.42,23113.07,0.2,도로. 철도,일반도로(기타),개,14.8,,0.9,250.0,83.0,,서귀포소방서,서귀포구조대,
20215004201S00200,동물포획,안전조치,20210328,192800,2021,봄,1,3,28,19,28,일요일,20210328,192800,2021,3,28,19,28,20210328,193700,2021,3,28,19,37,20210328,194100,2021,3,28,19,41,20210328,195000,2021,3,28,19,50,제주특별자치도,서귀포시,성산읍,농촌,읍,194069.0183,46599.1927,4.0,도로. 철도,일반도로(기타),개,14.8,,0.9,250.0,83.0,,동부소방서,동부구조대,
20215001201S00386,동물포획,기타,20210329,181800,2021,봄,1,3,29,18,18,월요일,20210329,181900,2021,3,29,18,19,20210329,183200,2021,3,29,18,32,20210329,183200,2021,3,29,18,32,20210329,183700,2021,3,29,18,37,제주특별자치도,제주시,이도이동,도시,동,156630.4037,50214.2631,0.9,도로. 철도,일반도로(기타),개,15.6,,1.9,270.0,42.0,,제주소방서,제주구조대,
20215003201S00210,동물포획,안전조치,20210330,175900,2021,봄,1,3,30,17,59,화요일,20210330,180000,2021,3,30,18,0,20210330,181000,2021,3,30,18,10,20210330,182500,2021,3,30,18,25,20210330,183600,2021,3,30,18,36,제주특별자치도,제주시,한림읍,농촌,읍,131112.55,36069.86,4.0,산,기타 산(능선),개,16.2,,2.3,360.0,46.0,,서부소방서,서부구조대,
20215001110S00170,동물포획,안전조치,20210403,92100,2021,봄,2,4,3,9,21,토요일,20210403,92100,2021,4,3,9,21,20210403,93300,2021,4,3,9,33,20210403,95900,2021,4,3,9,59,20210403,101200,2021,4,3,10,12,제주특별자치도,제주시,조천읍,농촌,읍,167426.3922,51036.2149,3.7,논밭.축사,밭,개,20.2,,4.2,90.0,79.0,,동부소방서,조천센터,
20215002201S00221,동물포획,안전조치,20210403,115600,2021,봄,2,4,3,11,56,토요일,20210403,115600,2021,4,3,11,56,20210403,120300,2021,4,3,12,3,20210403,121500,2021,4,3,12,15,20210403,122000,2021,4,3,12,20,제주특별자치도,서귀포시,서귀동,도시,동,159257.6237,23040.8518,4.7,판매시설,재래 전통시장,개,17.5,0.0,0.5,230.0,99.0,,서귀포소방서,서귀포구조대,
20215002110S00040,동물포획,안전조치,20210403,202300,2021,봄,2,4,3,20,23,토요일,20210403,202400,2021,4,3,20,24,20210403,203300,2021,4,3,20,33,20210403,204000,2021,4,3,20,40,20210403,205100,2021,4,3,20,51,제주특별자치도,서귀포시,토평동,도시,동,161544.57,25590.47,6.0,단독주택,단독주택,개,15.0,,1.7,230.0,99.0,,서귀포소방서,효돈센터,
20215002102S00183,동물포획,안전조치,20210403,205700,2021,봄,2,4,3,20,57,토요일,20210403,210000,2021,4,3,21,0,20210403,210700,2021,4,3,21,7,20210403,211500,2021,4,3,21,15,20210403,212300,2021,4,3,21,23,제주특별자치도,서귀포시,서귀동,도시,동,159190.3006,22230.9208,2.0,도로. 철도,일반도로(기타),개,15.0,,1.7,230.0,99.0,,서귀포소방서,동홍센터,
20215002108S00088,동물포획,안전조치,20210404,64200,2021,봄,2,4,4,6,42,일요일,20210404,64300,2021,4,4,6,43,20210404,65500,2021,4,4,6,55,20210404,65900,2021,4,4,6,59,20210404,70700,2021,4,4,7,7,제주특별자치도,서귀포시,남원읍,농촌,읍,176941.5485,26826.5168,5.0,도로. 철도,일반도로(기타),개,13.8,,0.7,270.0,97.0,,동부소방서,남원센터,
20215003104S00082,동물포획,안전조치,20210404,144900,2021,봄,2,4,4,14,49,일요일,20210404,145100,2021,4,4,14,51,20210404,145600,2021,4,4,14,56,20210404,152500,2021,4,4,15,25,20210404,153500,2021,4,4,15,35,제주특별자치도,서귀포시,대정읍,농촌,읍,128531.6592,22706.6681,2.0,논밭.축사,밭,개,17.0,,1.0,230.0,84.0,,서부소방서,대정센터,
20215003102S00136,동물포획,안전조치,20210405,90800,2021,봄,2,4,5,9,8,월요일,20210405,90800,2021,4,5,9,8,20210405,91700,2021,4,5,9,17,20210405,93500,2021,4,5,9,35,20210405,104500,2021,4,5,10,45,제주특별자치도,제주시,애월읍,농촌,읍,144205.2417,48625.2771,5.0,도로. 철도,일반도로(기타),개,12.7,,3.6,50.0,70.0,,서부소방서,애월센터,
20215003106S00038,동물포획,안전조치,20210405,111900,2021,봄,2,4,5,11,19,월요일,20210405,112400,2021,4,5,11,24,20210405,114600,2021,4,5,11,46,20210405,115000,2021,4,5,11,50,20210405,121200,2021,4,5,12,12,제주특별자치도,서귀포시,안덕면,농촌,면,137608.51,27580.38,3.0,단독주택,단독주택,개,15.1,,3.8,70.0,57.0,,서부소방서,영어교육도시119센터,
20215002108S00090,동물포획,안전조치,20210405,162400,2021,봄,2,4,5,16,24,월요일,20210405,162600,2021,4,5,16,26,20210405,163500,2021,4,5,16,35,20210405,165500,2021,4,5,16,55,20210405,170500,2021,4,5,17,5,제주특별자치도,서귀포시,남원읍,농촌,읍,173209.55,30152.88,3.4,논밭.축사,밭,개,15.2,,4.3,70.0,43.0,,동부소방서,남원센터,
20215001114S00079,동물포획,안전조치,20210406,82400,2021,봄,2,4,6,8,24,화요일,20210406,82600,2021,4,6,8,26,20210406,83900,2021,4,6,8,39,20210406,90800,2021,4,6,9,8,20210406,91700,2021,4,6,9,17,제주특별자치도,제주시,용강동,도시,동,161469.08,47325.32,2.0,논밭.축사,밭,개,13.1,,0.7,200.0,65.0,,제주소방서,아라센터,
20215003201S00226,동물포획,안전조치,20210406,91100,2021,봄,2,4,6,9,11,화요일,20210406,91300,2021,4,6,9,13,20210406,91900,2021,4,6,9,19,20210406,94400,2021,4,6,9,44,20210406,95400,2021,4,6,9,54,제주특별자치도,제주시,한림읍,농촌,읍,131224.82,41671.66,3.0,하천.바다,바다,개,15.1,,1.6,320.0,62.0,,서부소방서,서부구조대,
20215001106S00113,동물포획,안전조치,20210406,170800,2021,봄,2,4,6,17,8,화요일,20210406,170900,2021,4,6,17,9,20210406,171700,2021,4,6,17,17,20210406,172500,2021,4,6,17,25,20210406,173200,2021,4,6,17,32,제주특별자치도,제주시,삼양일동,도시,동,161727.4296,53714.1504,2.4,하천.바다,바다,개,15.7,,4.6,290.0,54.0,,제주소방서,화북센터,
20215004201S00221,동물포획,안전조치,20210407,81700,2021,봄,2,4,7,8,17,수요일,20210407,81800,2021,4,7,8,18,20210407,82700,2021,4,7,8,27,20210407,83500,2021,4,7,8,35,20210407,84200,2021,4,7,8,42,제주특별자치도,서귀포시,성산읍,농촌,읍,194169.3665,46514.8379,5.0,산,국·도·군립공원(능선),개,16.1,,0.9,20.0,45.0,,동부소방서,동부구조대,
20215004201S00224,동물포획,안전조치,20210407,163000,2021,봄,2,4,7,16,30,수요일,20210407,163100,2021,4,7,16,31,20210407,163400,2021,4,7,16,34,20210407,164500,2021,4,7,16,45,20210407,164700,2021,4,7,16,47,제주특별자치도,서귀포시,성산읍,농촌,읍,191679.0569,45631.5781,1.0,도로. 철도,일반도로(기타),개,19.6,,2.1,250.0,47.0,,동부소방서,동부구조대,
20215001112S00107,동물포획,안전조치,20210408,152400,2021,봄,2,4,8,15,24,목요일,20210408,152500,2021,4,8,15,25,20210408,153400,2021,4,8,15,34,20210408,153700,2021,4,8,15,37,20210408,154600,2021,4,8,15,46,제주특별자치도,제주시,노형동,도시,동,151400.102,48754.9678,3.0,도로. 철도,일반도로(기타),개,16.8,,3.9,290.0,44.0,,제주소방서,노형센터,
20215001401S00320,동물포획,안전조치,20210408,152400,2021,봄,2,4,8,15,24,목요일,20210408,152500,2021,4,8,15,25,20210408,152900,2021,4,8,15,29,20210408,153700,2021,4,8,15,37,20210408,154600,2021,4,8,15,46,제주특별자치도,제주시,노형동,도시,동,151400.102,48754.9678,3.0,도로. 철도,일반도로(기타),개,16.8,,3.9,290.0,44.0,,제주소방서,서부분대,
20215003201S00238,동물포획,안전조치,20210409,213500,2021,봄,2,4,9,21,35,금요일,20210409,213600,2021,4,9,21,36,20210409,214000,2021,4,9,21,40,20210409,214900,2021,4,9,21,49,20210409,215200,2021,4,9,21,52,제주특별자치도,제주시,한림읍,농촌,읍,131970.5002,41676.8674,1.8,단독주택,기타 단독주택,개,14.0,,2.9,70.0,72.0,,서부소방서,서부구조대,
20215003105S00094,동물포획,안전조치,20210410,114100,2021,봄,2,4,10,11,41,토요일,20210410,114200,2021,4,10,11,42,20210410,115100,2021,4,10,11,51,20210410,115800,2021,4,10,11,58,20210410,120700,2021,4,10,12,7,제주특별자치도,서귀포시,안덕면,농촌,면,135392.0922,21861.1276,4.9,도로. 철도,일반도로(기타),개,16.7,,4.0,50.0,57.0,,서부소방서,안덕센터,
20215001201S00444,동물포획,안전조치,20210410,120900,2021,봄,2,4,10,12,9,토요일,20210410,121100,2021,4,10,12,11,20210410,121800,2021,4,10,12,18,20210410,122600,2021,4,10,12,26,20210410,124400,2021,4,10,12,44,제주특별자치도,제주시,건입동,도시,동,157864.06,51712.99,3.2,공동주택,아파트,개,15.7,,6.5,50.0,57.0,,제주소방서,제주구조대,
20215001302S00029,동물포획,안전조치,20210411,141900,2021,봄,2,4,11,14,19,일요일,20210411,142100,2021,4,11,14,21,20210411,143000,2021,4,11,14,30,20210411,145000,2021,4,11,14,50,20210411,145900,2021,4,11,14,59,제주특별자치도,제주시,구좌읍,농촌,읍,180948.7184,57015.5591,3.5,단독주택,단독주택,개,20.4,,5.7,90.0,30.0,,동부소방서,구좌센터,김녕지역대
20215001302S00031,동물포획,안전조치,20210411,203300,2021,봄,2,4,11,20,33,일요일,20210411,203300,2021,4,11,20,33,20210411,204200,2021,4,11,20,42,20210411,210200,2021,4,11,21,2,20210411,211700,2021,4,11,21,17,제주특별자치도,제주시,구좌읍,농촌,읍,175824.7073,55708.2024,3.0,숙박시설,펜션,개,16.2,,3.5,90.0,52.0,,동부소방서,구좌센터,김녕지역대
20215002106S00044,동물포획,안전조치,20210412,145500,2021,봄,2,4,12,14,55,월요일,20210412,145500,2021,4,12,14,55,20210412,150200,2021,4,12,15,2,20210412,151000,2021,4,12,15,10,20210412,151700,2021,4,12,15,17,제주특별자치도,서귀포시,성산읍,농촌,읍,193697.4036,46957.6765,2.4,도로. 철도,기타 도로.철도,개,16.4,9.0,0.9,50.0,99.0,,동부소방서,성산센터,
20215001201S00459,동물포획,안전조치,20210413,130000,2021,봄,2,4,13,13,0,화요일,20210413,130200,2021,4,13,13,2,20210413,131100,2021,4,13,13,11,20210413,132100,2021,4,13,13,21,20210413,133000,2021,4,13,13,30,제주특별자치도,제주시,일도이동,도시,동,158193.25,50896.67,2.3,기타,기타,개,13.6,,4.7,270.0,77.0,,제주소방서,제주구조대,
20215003201S00255,동물포획,안전조치,20210414,183800,2021,봄,2,4,14,18,38,수요일,20210414,183900,2021,4,14,18,39,20210414,185000,2021,4,14,18,50,20210414,190100,2021,4,14,19,1,20210414,190900,2021,4,14,19,9,제주특별자치도,제주시,한림읍,농촌,읍,133158.721,44017.8899,4.0,도로. 철도,기타 도로.철도,개,12.4,,2.9,320.0,49.0,,서부소방서,서부구조대,
20215002108S00102,동물포획,안전조치,20210414,184600,2021,봄,2,4,14,18,46,수요일,20210414,184800,2021,4,14,18,48,20210414,190000,2021,4,14,19,0,20210414,191500,2021,4,14,19,15,20210414,193300,2021,4,14,19,33,제주특별자치도,서귀포시,남원읍,농촌,읍,175408.49,29779.18,8.0,논밭.축사,밭,개,14.9,,1.6,270.0,31.0,,동부소방서,남원센터,
20215002103S00103,동물포획,안전조치,20210415,85600,2021,봄,2,4,15,8,56,목요일,20210415,85600,2021,4,15,8,56,20210415,90000,2021,4,15,9,0,20210415,90500,2021,4,15,9,5,20210415,91900,2021,4,15,9,19,제주특별자치도,서귀포시,중문동,도시,동,146582.2018,24522.9497,1.7,도로. 철도,일반도로(기타),개,13.6,,1.4,50.0,40.0,,서귀포소방서,중문센터,
20215002110S00044,동물포획,안전조치,20210415,135900,2021,봄,2,4,15,13,59,목요일,20210415,140000,2021,4,15,14,0,20210415,140300,2021,4,15,14,3,20210415,141500,2021,4,15,14,15,20210415,143400,2021,4,15,14,34,제주특별자치도,서귀포시,하효동,도시,동,164699.13,23105.75,4.0,하천.바다,바다,개,16.9,,1.7,180.0,63.0,,서귀포소방서,효돈센터,
20215001110S00191,동물포획,안전조치,20210416,83600,2021,봄,2,4,16,8,36,금요일,20210416,83800,2021,4,16,8,38,20210416,85000,2021,4,16,8,50,20210416,85600,2021,4,16,8,56,20210416,91500,2021,4,16,9,15,제주특별자치도,제주시,조천읍,농촌,읍,166302.189,49402.8086,7.0,공장·창고,기타 공장·창고,개,15.2,,0.1,0.0,65.0,,동부소방서,조천센터,
20215002103S00105,동물포획,안전조치,20210416,85500,2021,봄,2,4,16,8,55,금요일,20210416,85500,2021,4,16,8,55,20210416,90000,2021,4,16,9,0,20210416,90300,2021,4,16,9,3,20210416,91000,2021,4,16,9,10,제주특별자치도,서귀포시,중문동,도시,동,147330.2231,23277.7404,2.0,도로. 철도,일반도로(기타),개,16.4,,0.2,0.0,70.0,,서귀포소방서,중문센터,
20215002108S00106,동물포획,안전조치,20210416,203700,2021,봄,2,4,16,20,37,금요일,20210416,203800,2021,4,16,20,38,20210416,204500,2021,4,16,20,45,20210416,204700,2021,4,16,20,47,20210416,205300,2021,4,16,20,53,제주특별자치도,서귀포시,남원읍,농촌,읍,176351.1227,27353.873,5.0,도로. 철도,일반도로(기타),개,16.3,,1.2,20.0,74.0,,동부소방서,남원센터,
20215001110S00192,동물포획,안전조치,20210416,223100,2021,봄,2,4,16,22,31,금요일,20210416,223100,2021,4,16,22,31,20210416,224000,2021,4,16,22,40,20210416,224500,2021,4,16,22,45,20210416,230100,2021,4,16,23,1,제주특별자치도,제주시,조천읍,농촌,읍,170056.2718,52447.9623,4.0,도로. 철도,기타 도로.철도,개,15.4,,0.4,0.0,69.0,,동부소방서,조천센터,
20215001114S00094,동물포획,안전조치,20210416,224700,2021,봄,2,4,16,22,47,금요일,20210416,224800,2021,4,16,22,48,20210416,225500,2021,4,16,22,55,20210416,231400,2021,4,16,23,14,20210416,232300,2021,4,16,23,23,제주특별자치도,제주시,아라일동,도시,동,158264.0256,45888.718,2.0,도로. 철도,일반도로(기타),개,15.4,,0.4,0.0,69.0,,제주소방서,아라센터,
20215001302S00036,동물포획,안전조치,20210417,82500,2021,봄,2,4,17,8,25,토요일,20210417,82500,2021,4,17,8,25,20210417,83300,2021,4,17,8,33,20210417,84000,2021,4,17,8,40,20210417,85200,2021,4,17,8,52,제주특별자치도,제주시,구좌읍,농촌,읍,180916.7236,56943.45,3.5,공장·창고,창고,개,14.2,,3.8,230.0,81.0,,동부소방서,구좌센터,김녕지역대
20215001401S00363,동물포획,안전조치,20210417,123800,2021,봄,2,4,17,12,38,토요일,20210417,123900,2021,4,17,12,39,20210417,124600,2021,4,17,12,46,20210417,131700,2021,4,17,13,17,20210417,133100,2021,4,17,13,31,제주특별자치도,제주시,이호이동,도시,동,149594.1328,50121.79,4.0,논밭.축사,밭,개,15.4,,4.5,290.0,51.0,,제주소방서,서부분대,
20215003105S00097,동물포획,안전조치,20210417,155200,2021,봄,2,4,17,15,52,토요일,20210417,155400,2021,4,17,15,54,20210417,160500,2021,4,17,16,5,20210417,161000,2021,4,17,16,10,20210417,161700,2021,4,17,16,17,제주특별자치도,서귀포시,안덕면,농촌,면,137007.2016,27447.0732,7.2,공동주택,연립·다세대주택,개,17.0,,2.9,270.0,35.0,,서부소방서,안덕센터,
20215003102S00157,동물포획,안전조치,20210417,170000,2021,봄,2,4,17,17,0,토요일,20210417,170000,2021,4,17,17,0,20210417,172000,2021,4,17,17,20,20210417,173000,2021,4,17,17,30,20210417,175200,2021,4,17,17,52,제주특별자치도,제주시,애월읍,농촌,읍,148127.6184,45151.6342,13.0,기타,기타,개,14.4,,6.6,320.0,44.0,,서부소방서,애월센터,
20215003102S00159,동물포획,안전조치,20210418,21100,2021,봄,2,4,18,2,11,일요일,20210418,21300,2021,4,18,2,13,20210418,22000,2021,4,18,2,20,20210418,22300,2021,4,18,2,23,20210418,23400,2021,4,18,2,34,제주특별자치도,제주시,애월읍,농촌,읍,137044.7028,46966.3552,2.7,교육·연구시설,초등학교,개,11.2,,5.2,320.0,46.0,,서부소방서,애월센터,
20215002108S00110,동물포획,안전조치,20210419,134600,2021,봄,2,4,19,13,46,월요일,20210419,134800,2021,4,19,13,48,20210419,135200,2021,4,19,13,52,20210419,135500,2021,4,19,13,55,20210419,142700,2021,4,19,14,27,제주특별자치도,서귀포시,남원읍,농촌,읍,174266.15,27580.82,3.3,단독주택,단독주택,개,18.6,,1.5,180.0,31.0,,동부소방서,남원센터,
20215001110S00195,동물포획,기타,20210419,163300,2021,봄,2,4,19,16,33,월요일,20210419,163400,2021,4,19,16,34,20210419,164800,2021,4,19,16,48,20210419,165500,2021,4,19,16,55,20210419,170700,2021,4,19,17,7,제주특별자치도,제주시,조천읍,농촌,읍,166028.2,51192.12,7.2,단독주택,단독주택,개,17.6,,4.2,290.0,34.0,,동부소방서,조천센터,
20215001108S00094,동물포획,안전조치,20210420,223600,2021,봄,2,4,20,22,36,화요일,20210420,223600,2021,4,20,22,36,20210420,225000,2021,4,20,22,50,20210420,230500,2021,4,20,23,5,20210420,232300,2021,4,20,23,23,제주특별자치도,제주시,구좌읍,농촌,읍,181314.7894,56301.5802,7.0,기타,기타,개,14.3,,1.1,200.0,54.0,,동부소방서,구좌센터,
20215001201S00507,동물포획,안전조치,20210421,23500,2021,봄,2,4,21,2,35,수요일,20210421,23600,2021,4,21,2,36,20210421,24300,2021,4,21,2,43,20210421,25800,2021,4,21,2,58,20210421,30100,2021,4,21,3,1,제주특별자치도,제주시,이도일동,도시,동,155883.7948,51596.2051,2.2,도로. 철도,일반도로(기타),개,13.4,,1.2,180.0,41.0,,제주소방서,제주구조대,
20215002108S00113,동물포획,안전조치,20210421,101200,2021,봄,2,4,21,10,12,수요일,20210421,101300,2021,4,21,10,13,20210421,102800,2021,4,21,10,28,20210421,103300,2021,4,21,10,33,20210421,104700,2021,4,21,10,47,제주특별자치도,서귀포시,남원읍,농촌,읍,164249.71,27906.71,12.4,도로. 철도,기타 도로.철도,개,18.6,,1.0,160.0,56.0,,동부소방서,남원센터,
20215002108S00116,동물포획,안전조치,20210421,130200,2021,봄,2,4,21,13,2,수요일,20210421,130300,2021,4,21,13,3,20210421,131000,2021,4,21,13,10,20210421,131500,2021,4,21,13,15,20210421,131700,2021,4,21,13,17,제주특별자치도,서귀포시,남원읍,농촌,읍,176510.97,26954.07,4.1,단독주택,단독주택,개,19.8,,1.8,180.0,69.0,,동부소방서,남원센터,
20215003201S00279,동물포획,안전조치,20210422,81900,2021,봄,2,4,22,8,19,목요일,20210422,82100,2021,4,22,8,21,20210422,85400,2021,4,22,8,54,20210422,92500,2021,4,22,9,25,20210422,100500,2021,4,22,10,5,제주특별자치도,제주시,애월읍,농촌,읍,145587.64,41557.39,20.3,논밭.축사,밭,개,20.6,,2.3,160.0,51.0,,서부소방서,서부구조대,
20215003106S00050,동물포획,안전조치,20210422,154000,2021,봄,2,4,22,15,40,목요일,20210422,154200,2021,4,22,15,42,20210422,161900,2021,4,22,16,19,20210422,161900,2021,4,22,16,19,20210422,163500,2021,4,22,16,35,제주특별자치도,제주시,한경면,농촌,면,129622.4948,31395.7773,10.0,논밭.축사,기타 논밭·축사,개,23.6,,5.4,140.0,20.0,,서부소방서,영어교육도시119센터,
20215002201S00286,동물포획,안전조치,20210423,100600,2021,봄,2,4,23,10,6,금요일,20210423,100700,2021,4,23,10,7,20210423,103200,2021,4,23,10,32,20210423,105500,2021,4,23,10,55,20210423,111900,2021,4,23,11,19,제주특별자치도,서귀포시,영남동,도시,동,153109.59,27349.47,16.0,숙박시설,펜션,개,19.4,,4.5,50.0,77.0,,서귀포소방서,서귀포구조대,
20215001106S00139,동물포획,안전조치,20210423,124500,2021,봄,2,4,23,12,45,금요일,20210423,124500,2021,4,23,12,45,20210423,125200,2021,4,23,12,52,20210423,125500,2021,4,23,12,55,20210423,125900,2021,4,23,12,59,제주특별자치도,제주시,화북이동,도시,동,158934.6503,52335.8564,2.2,도로. 철도,일반도로(기타),개,22.6,,5.0,90.0,55.0,,제주소방서,화북센터,
20215001102S00065,동물포획,안전조치,20210423,170600,2021,봄,2,4,23,17,6,금요일,20210423,170800,2021,4,23,17,8,20210423,171000,2021,4,23,17,10,20210423,171500,2021,4,23,17,15,20210423,171900,2021,4,23,17,19,제주특별자치도,제주시,용담일동,도시,동,155018.45,52232.19,1.0,공동주택,연립·다세대주택,개,20.3,,4.2,70.0,63.0,,제주소방서,삼도센터,
20215003201S00290,동물포획,안전조치,20210423,211100,2021,봄,2,4,23,21,11,금요일,20210423,211100,2021,4,23,21,11,20210423,212000,2021,4,23,21,20,20210423,212800,2021,4,23,21,28,20210423,213300,2021,4,23,21,33,제주특별자치도,제주시,한림읍,농촌,읍,131769.702,38261.9227,3.0,도로. 철도,일반도로(기타),개,17.3,,3.9,70.0,75.0,,서부소방서,서부구조대,
20215001108S00103,동물포획,안전조치,20210425,102700,2021,봄,2,4,25,10,27,일요일,20210425,102700,2021,4,25,10,27,20210425,103900,2021,4,25,10,39,20210425,105000,2021,4,25,10,50,20210425,110200,2021,4,25,11,2,제주특별자치도,제주시,구좌읍,농촌,읍,190762.6669,49841.5618,4.9,도로. 철도,일반도로(기타),개,17.9,,2.7,20.0,61.0,,동부소방서,구좌센터,
20215002103S00122,동물포획,안전조치,20210425,161000,2021,봄,2,4,25,16,10,일요일,20210425,161100,2021,4,25,16,11,20210425,161800,2021,4,25,16,18,20210425,162500,2021,4,25,16,25,20210425,163100,2021,4,25,16,31,제주특별자치도,서귀포시,중문동,도시,동,146830.3636,23896.0325,1.7,도로. 철도,일반도로(기타),개,20.1,,2.7,50.0,61.0,,서귀포소방서,중문센터,
